"GEOID","rep_name","pol_party","state_name","state","org_name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"3407","Thomas H. Kean, Jr.","Republican","New Jersey","NJ","Rutgers Biomedical and Health Sciences",889890.014684302,2893959.04001867,7.83103212922186
"3407","Thomas H. Kean, Jr.","Republican","New Jersey","NJ","Princeton University",565660.745798075,1839552.08157582,4.97781456302306
"3407","Thomas H. Kean, Jr.","Republican","New Jersey","NJ","Rbhs-Robert Wood Johnson Medical School",521572.312629106,1696174.67804932,4.58983635113613
"3407","Thomas H. Kean, Jr.","Republican","New Jersey","NJ","Rbhs-New Jersey Medical School",459407.050579386,1494010.68124603,4.04278204509859
"3408","Robert Menendez","Democrat","New Jersey","NJ","Icahn School of Medicine at Mount Sinai",2349232.66466298,7639801.54268891,20.6732474490342
"3408","Robert Menendez","Democrat","New Jersey","NJ","New York University School of Medicine",1573206.06447168,5116131.02401781,13.8442133673508
"3408","Robert Menendez","Democrat","New Jersey","NJ","Weill Medical College of Cornell University",1341112.75162149,4361353.99565777,11.8017922142691
"3408","Robert Menendez","Democrat","New Jersey","NJ","Columbia University",965431.977116671,3139624.6183199,8.4958013986267
"3408","Robert Menendez","Democrat","New Jersey","NJ","Sloan-Kettering Inst Can Research",838055.215976537,2725390.13618498,7.37488590059353
"3409","Nellie Pou","Democrat","New Jersey","NJ","Columbia University",2145404.3935926,6976943.59626644,18.8795586636149
"3409","Nellie Pou","Democrat","New Jersey","NJ","Hackensack University Medical Center",1981243.9126423,6443086.93980259,17.4349464312523
"3409","Nellie Pou","Democrat","New Jersey","NJ","Icahn School of Medicine at Mount Sinai",1490859.19103612,4848335.59439873,13.1195608811179
"3409","Nellie Pou","Democrat","New Jersey","NJ","Weill Medical College of Cornell University",779716.716059005,2535670.927708,6.86150710131925
"3409","Nellie Pou","Democrat","New Jersey","NJ","Sloan-Kettering Inst Can Research",653937.024587752,2126630.18202313,5.75464581637222
"3410","LaMonica McIver","Democrat","New Jersey","NJ","Rbhs-New Jersey Medical School",1563777.45294815,5085468.79036748,13.7612415859437
"3410","LaMonica McIver","Democrat","New Jersey","NJ","New York University School of Medicine",847110.957792443,2754839.78216344,7.4545764285735
"3410","LaMonica McIver","Democrat","New Jersey","NJ","Rutgers Biomedical and Health Sciences",620226.373870877,2017001.75516453,5.45799209006372
"3410","LaMonica McIver","Democrat","New Jersey","NJ","Icahn School of Medicine at Mount Sinai",587308.166165745,1909950.38567223,5.16831186225856
"3410","LaMonica McIver","Democrat","New Jersey","NJ","Sloan-Kettering Inst Can Research",547592.896802851,1780794.69125723,4.81881749186509
"3411","Vacant","Democrat","New Jersey","NJ","Columbia University",858161.757437041,2790777.43850658,7.55182346544596
"3411","Vacant","Democrat","New Jersey","NJ","Rbhs-New Jersey Medical School",729808.798067553,2373368.3194569,6.42231742299446
"3411","Vacant","Democrat","New Jersey","NJ","Hackensack University Medical Center",615495.578049586,2001617.01198549,5.41636108683636
"3411","Vacant","Democrat","New Jersey","NJ","Sloan-Kettering Inst Can Research",431725.414290943,1403988.85803469,3.7991836457603
"3411","Vacant","Democrat","New Jersey","NJ","Rutgers,the State University of N.j.",286483.114304357,931654.906531253,2.52105140587835
"3412","Bonnie Watson Coleman","Democrat","New Jersey","NJ","Rutgers Biomedical and Health Sciences",6876422.84074233,22362410.7637807,60.5125209985326
"3412","Bonnie Watson Coleman","Democrat","New Jersey","NJ","Princeton University",4996171.10221651,16247754.5406203,43.9663056995052
"3412","Bonnie Watson Coleman","Democrat","New Jersey","NJ","Rutgers,the State University of N.j.",3666983.86309578,11925182.8036,32.2694579952428
"3412","Bonnie Watson Coleman","Democrat","New Jersey","NJ","Rbhs -Cancer Institute of New Jersey",803664.397783967,2613549.77663523,7.07224670049891
"3412","Bonnie Watson Coleman","Democrat","New Jersey","NJ","Rbhs-Robert Wood Johnson Medical School",704256.358539711,2290270.73195069,6.19745595514946
"3501","Melanie A. Stansbury","Democrat","New Mexico","NM","University of New Mexico Health Sciences Center",10581547.4517069,24631933.0154018,82.5360701233135
"3501","Melanie A. Stansbury","Democrat","New Mexico","NM","University of New Mexico",2197140.78298285,5114547.26625181,17.1376981072663
"3501","Melanie A. Stansbury","Democrat","New Mexico","NM","Lovelace Biomedical Research Institute",771583.960529139,1796108.22691595,6.01835489212728
"3501","Melanie A. Stansbury","Democrat","New Mexico","NM","The Mind Research Network",281881.57035935,656169.429949283,2.19867624880293
"3501","Melanie A. Stansbury","Democrat","New Mexico","NM","Visionquest Biomedical Inc",238443.552612763,555053.563074521,1.85985971037955
"3502","Gabe Vasquez","Democrat","New Mexico","NM","University of New Mexico Health Sciences Center",3064148.13480031,7132783.92882839,23.9003554514424
"3502","Gabe Vasquez","Democrat","New Mexico","NM","New Mexico State University Las Cruces",1927680.33759555,4487291.97383144,15.0359066332453
"3502","Gabe Vasquez","Democrat","New Mexico","NM","University of New Mexico",657684.959829487,1530971.9064903,5.12994268667
"3502","Gabe Vasquez","Democrat","New Mexico","NM","Lovelace Biomedical Research Institute",244914.80267901,570117.465484373,1.91033546089628
"3502","Gabe Vasquez","Democrat","New Mexico","NM","University of Texas El Paso",148053.403898235,344641.607871381,1.15481655040624
"3503","Teresa Leger Fernandez","Democrat","New Mexico","NM","University of New Mexico Health Sciences Center",681861.788141648,1587251.20006507,5.31852194750485
"3503","Teresa Leger Fernandez","Democrat","New Mexico","NM","University of New Mexico",161255.84739735,375374.5139415,1.25779560969933
"3503","Teresa Leger Fernandez","Democrat","New Mexico","NM","New Mexico State University Las Cruces",56156.220017077,130721.546746519,0.4380185161332
"3503","Teresa Leger Fernandez","Democrat","New Mexico","NM","Lovelace Biomedical Research Institute",51166.045127927,119105.320087265,0.39909515199783
"3503","Teresa Leger Fernandez","Democrat","New Mexico","NM","Dine' College",44422.291622399,103407.078844321,0.346493874654712
"3601","Nick LaLota","Republican","New York","NY","State University New York Stony Brook",6808387.07422158,16049285.6361107,48.3395482269732
"3601","Nick LaLota","Republican","New York","NY","Cold Spring Harbor Laboratory",1374457.51638362,3239983.4255402,9.75864836632373
"3601","Nick LaLota","Republican","New York","NY","Icahn School of Medicine at Mount Sinai",1264971.43481853,2981893.89903988,8.98129718721155
"3601","Nick LaLota","Republican","New York","NY","Weill Medical College of Cornell University",966848.727913167,2279134.72486621,6.86462596818348
"3601","Nick LaLota","Republican","New York","NY","Yale University",926789.875509709,2184704.72882322,6.58020811611893
"3602","Andrew R. Garbarino","Republican","New York","NY","State University New York Stony Brook",2511384.74142184,5920041.06374303,17.830831664095
"3602","Andrew R. Garbarino","Republican","New York","NY","Icahn School of Medicine at Mount Sinai",1761924.49849724,4153352.21651983,12.5096639393304
"3602","Andrew R. Garbarino","Republican","New York","NY","Cold Spring Harbor Laboratory",1070798.29764771,2524173.13385109,7.60266791329872
"3602","Andrew R. Garbarino","Republican","New York","NY","New York University School of Medicine",968126.80890565,2282147.52168443,6.87370034323011
"3602","Andrew R. Garbarino","Republican","New York","NY","Columbia University",965431.977116671,2275795.04426928,6.85456703752836
"3603","Thomas R. Suozzi","Democrat","New York","NY","Cold Spring Harbor Laboratory",3084538.37979116,7271125.59452626,21.9002224965172
"3603","Thomas R. Suozzi","Democrat","New York","NY","Icahn School of Medicine at Mount Sinai",2936540.83082873,6922253.69419973,20.849439898884
"3603","Thomas R. Suozzi","Democrat","New York","NY","Columbia University",2252674.61327223,5310188.43662833,15.9939897542328
"3603","Thomas R. Suozzi","Democrat","New York","NY","Albert Einstein College of Medicine",2221254.83101041,5236123.16174794,15.7709093001739
"3603","Thomas R. Suozzi","Democrat","New York","NY","Weill Medical College of Cornell University",2027263.46175341,4778830.87471948,14.3935705784492
"3604","Laura Gillen","Democrat","New York","NY","Columbia University",2681755.49199075,6321652.90074801,19.0404639931343
"3604","Laura Gillen","Democrat","New York","NY","Icahn School of Medicine at Mount Sinai",2575120.42088057,6070284.00875976,18.2833549882521
"3604","Laura Gillen","Democrat","New York","NY","Weill Medical College of Cornell University",1621810.76940273,3823064.69977558,11.5148564627594
"3604","Laura Gillen","Democrat","New York","NY","Albert Einstein College of Medicine",1505837.69063303,3549683.49406808,10.6914476034945
"3604","Laura Gillen","Democrat","New York","NY","Sloan-Kettering Inst Can Research",1325333.53284168,3124184.3625825,9.40986808317595
"3605","Gregory W. Meeks","Democrat","New York","NY","Icahn School of Medicine at Mount Sinai",3885269.40694262,9158674.11847964,27.5854127892926
